,ALAND,AWATER,CBSAFP,CLASSFP,COUNTYFP,COUNTYNS,CSAFP,FUNCSTAT,GEOID,INTPTLAT,INTPTLON,LSAD,METDIVFP,MTFCC,NAME,NAMELSAD,STATEFP,sort_id,index,FNAME,AUDIT_YEAR,REV_TOTAL,REV_INTGOVT,EXP_TOTAL,TOTAL_DEBT,CTY_POP,intensity,pcrev,pcexp,pcintgov,pcdebt,pc_ap,w_rook_i,w_queen_i,w_db_b_i,w_db_c_i,w_kern_i,w_rook_i_ap,w_queen_i_ap,w_db_b_i_ap,w_db_c_i_ap,w_kern_i_ap,w_rook_g,w_queen_g,w_db_b_g,w_db_c_g,w_kern_g,w_rook_g_ap,w_queen_g_ap,w_db_b_g_ap,w_db_c_g_ap,w_kern_g_ap,fipsc,fipscty,year,ap,pcap,pcap_mean,pcap_rel,gsp,pcap_rel2,LG_ID,REV_CTF,EXP_DEBT_SERVICE_GEN,EXP_TRANSFER_OUT,ST_SALES_TAX_PAID,EXP_CAPITAL_OUTLAY,EXP_JUDICIAL,db,EXP_HEALTH,EXP_FIRE,EXP_OTHER_PUBLIC_WORKS,REV_FRANCHISE_TAX,POPULATION,EXP_GEN_GOVT,LIABILITIES,EXP_TOTAL_PUBLIC_SAFETY,REV_LODGING_TAX,ALL_OTHER_INTGOVT,REVENUE_DEBT_GEN,EXP_MISC,REV_OTHER_TAX,REV_UNCLASS_TAX,db_temp,GO_DEBT_GEN,OTHER_DEBT_GEN,sorting_id,EXP_SOCIAL_SERVICE,EXP_PRINCIPAL_GEN,REV_MOTOR_VEH_FEE,REV_TRANSFER_IN,EXP_RECREATION,EXP_POLICE,EXP_INTEREST_GEN,NAME_x,NAME_y,EXP_OTHER_PUBLIC_SAFETY,REV_CHARGES,EXP_TOTAL_PUBLIC_WORKS,DFL,REV_TOTAL_TAX,LGTYPE_ID,REV_SALES_USE_TAX,REV_LICENSES,REV_REAL_ESTATE_TRANSFER_TAX,Unnamed: 0,REV_MISC,REV_PROPERTY_TAX,REV_SO_TAX,LGID,REV_FINES,ASSETS,SALES_TAX_RATE,REV_OCCUPATION_TAX,REV_CIGARETTE_TAX,REV_INTEREST,EXP_TOTAL_OPERATING,EXP_TRASH,int_temp,EXP_STREET,RETAIL_SALES,REV_SOCIAL_SERVICE,REV_HUT
44,1913033457,3364740,,H1,027,00198129,,A,08027,+38.1019939,-105.3735148,06,,G4020,Custer,Custer County,08,44,603,Custer,1992,2794777.5267284387,1573190.089094797,3417879.3870277973,502593.52815395576,2351,3.0,1188.7611768304716,1453.7981229382378,669.1578430858345,213.77861682431126,1192.2586133560187,0.20066652637895804,0.20485445762874213,0.19198442439591,0.2165321502422523,0.2071962991117133,0.17437220128410885,0.17178917859745607,0.18175646541936483,0.1680324672296884,0.24602421089874627,-0.7952626616705719,-0.8059337588239216,-0.7214295499299546,-0.8486902099643472,-0.7512555896814298,-0.3797099824891546,-0.38555816331938264,-0.3204101651428991,-0.32056555003226495,-0.5490986397447515,027,27,1992.0,2803.0,1192.2586133560187,5047.937063664022,0.23618729756718146,97058,0.23618729756718146,21405.662865288665,13975.370634354951,168131.0014255167,7697.843905915894,287348.9700641482,686123.2751247325,35559.91090520313,0.0,120644.40128296506,59.62580185317178,0.0,0.0,3594.3656450463286,872518.1183178902,546987.2309337135,225515.4846756949,0.0,382837.3984319315,0.0,119135.40983606555,4672.216678545972,0.0,,0.0,502593.52815395576,2251,377125.55238774046,131529.93228795438,18942.658588738417,0.0,3608.1254454739837,217175.51674982175,36601.069137562365,Custer County,Custer,8280.342124019957,189292.04561653602,801820.2637205988,1.0,893569.0841054881,1,158841.6072701354,35274.012829650754,0.0,472,103452.29508196721,672468.9665003563,57586.293656450456,14001,0.0,1352297.8973627938,1.5288667141838914,0.0,2603.660014255167,59131.97790449037,2555927.2665716317,18040.627227369918,3.0,783779.6364932287,17370.983606557376,302550.49180327874,852280.509622238
45,1871620246,1847609,,H1,003,00198117,,A,08003,+37.5684423,-105.7880414,06,,G4020,Alamosa,Alamosa County,08,45,56,Alamosa,1992,12411872.031361368,6219461.8995010685,12173365.766215252,1938.6029935851745,14214,3.0,873.2145793838024,856.4349068675427,437.5588785353221,0.1363868716466283,4235.542422963275,-0.0542129804840221,-0.055042923013078636,0.030812006260110488,-0.03861938929469135,0.3198129044584311,-0.3165144407851789,-0.31684362952668466,-0.296063887830282,-0.2731568534997207,-0.19045151188028892,0.13086998360411037,0.13298258793768303,-0.0179786896160661,0.0885449866719322,-0.46001508202782443,1.29152522315784,1.3181582742102809,0.9551580274059324,0.9392453421726468,0.8911185447968051,003,3,1992.0,60204.0,4235.542422963275,5047.937063664022,0.839064031414236,97058,0.839064031414236,3059.2622950819673,61900.7555238774,0.0,218903.13613684961,4467281.268709906,2068750.8303635062,177487.66571632214,0.0,953702.4697077691,0.0,0.0,0.0,21731.311475409835,2123579.048467569,769581.051318603,1361912.9401282964,0.0,897956.931575196,0.0,57210.19244476122,189340.96935138985,0.0,,0.0,1938.6029935851745,2252,4245227.138275124,0.0,46229.87170349251,0.0,34472.88667141838,1320288.0149679256,0.0,Alamosa County,Alamosa,41624.92516037063,1395603.0470420523,932119.458303635,1.0,4332358.781183179,1,1443412.238061297,21399.547398431932,0.0,52,443048.75623663573,2378474.764789736,321130.8089807555,2001,0.0,4576942.291518175,3.0577334283677833,0.0,11940.449037776192,194285.3243050605,9885711.799714897,158997.55167498215,3.0,773121.9066286528,300001.8709907341,3717612.177476835,1483821.7141838912
46,6123751576,11134682,,H1,125,00198178,,A,08125,+40.0006314,-102.4226489,06,,G4020,Yuma,Yuma County,08,46,563,Yuma,1992,8683151.108339272,3924102.4447612255,10304440.873129008,1029460.8731290093,8809,3.0,985.7136006742278,1169.762841767398,445.4651430084261,116.86466944363823,298.558292655239,0.3732541005864809,0.38083980466558554,0.2778777704094829,0.2903601915589805,0.44130821152172756,0.19850560836128864,0.19581178067930474,0.18898609015458182,0.1747793498780884,0.24849820373456774,-0.7383354931494077,-0.7482208066112059,-0.4986948626876379,-0.5346177746643141,-0.8408631110619615,-0.43688798194554357,-0.44384744373290713,-0.3254747990480388,-0.3255517021149253,-0.5363271319867694,125,125,1992.0,24794.0,2814.621409921671,5047.937063664022,0.557578546329714,97058,0.557578546329714,96336.94939415537,41747.234497505335,0.0,33908.73485388453,2711628.5816108338,4074552.102637205,79727.34141126157,0.0,199633.30007127585,0.0,0.0,0.0,13467.786885245901,1569461.183178902,2143367.1703492515,768468.036350677,0.0,929774.1767640769,0.0,182332.6443335709,57361.55024946543,0.0,,0.0,1029460.8731290093,2253,1058061.3827512471,0.0,40981.272273699215,0.0,328663.53528153955,581168.1040627225,0.0,Yuma County,Yuma,187299.93228795435,470909.2943692088,2009632.612259444,1.0,3428014.2444761223,1,0.0,596.2580185317178,0.0,2187,859528.8667141837,3114517.066999287,256135.62722736987,63012,0.0,7247959.5866001425,0.0,0.0,13435.680684248036,256771.6357804704,6195980.035637918,170609.29436920886,3.0,1839023.317890235,201578018.5317177,881630.1639344261,2016533.9166072698
47,8622131029,31435336,24300,H1,077,00198154,,A,08077,+39.0194924,-108.4618366,06,,G4020,Mesa,Mesa County,08,47,1178,Mesa,1992,73439011.71062009,30321947.80114041,79523230.06058446,94690359.94297932,98088,3.0,748.705363659368,810.7335256156151,309.13004446150813,965.3613076317115,5955.794796509257,0.3130737518652444,0.3194746710333671,0.9588105768761879,0.9405138964041776,0.5483732858857796,0.14312729729892443,0.1406877310015468,0.1546835972802418,0.14244998602008213,-0.4984603698876032,-0.38447652001999494,-0.3894774062844194,-1.1205179043295865,-1.1231206267792002,-0.6662398920866087,-0.3552276673955571,-0.36060002306910294,-0.31979090394679216,-0.31942525801404686,2.1517563052311215,077,77,1992.0,584192.0,5955.794796509257,5047.937063664022,1.1798472765003671,97058,1.1798472765003671,59660.965787598,593782.783321454,8334708.624376335,642984.77191732,32402862.29508196,9874807.922309335,1595881.528866714,0.0,3528106.090520313,0.0,0.0,0.0,149963.47826086954,11965017.925873127,11052272.266571632,11208086.717747685,0.0,5876485.11404134,65588382.03848895,383326.6357804704,284953.2359230221,0.0,,0.0,29101977.90449037,2254,22345460.29223093,1184871.703492516,410800.37063435494,0.0,1154117.0206699928,10556841.478973627,7149836.9208838185,Mesa County,Mesa,651245.2387740555,4933714.041339985,8490732.53029223,1.0,35098605.95153242,1,15236147.51247327,817174.6721311475,0.0,1347,2077761.9707769062,17806771.774768353,1770733.428367783,39023,189807.27369921593,39452234.32644333,3.0577334283677833,0.0,0.0,1680446.204561653,60670728.74198146,686751.6393442622,3.0,7803980.890947968,2007473.8524590163,17634985.25302922,5805894.280114042
48,4781807818,60250181,,H1,049,00198140,,A,08049,+40.1232891,-106.0958757,06,,G4020,Grand,Grand County,08,48,856,Grand,1992,13621930.285103347,4879110.5666429065,13642420.15680684,802655.0249465429,7641,3.0,1782.741825036428,1785.4233944257087,638.5434585319862,105.0458087876643,6271.561313964141,0.036588570342682,0.037546259650249846,0.3678792651678858,0.3917377701446879,0.0677587151309409,0.14088470569462574,0.13845543592734225,0.13206524396964767,0.1242317371856802,0.18949847515461798,0.016234910187274076,0.016765170386915877,0.5853281446785641,0.6415318405749368,0.05444207594461865,-0.35247997297000877,-0.35779892592712226,-0.25552717587432955,-0.2647978076030984,-0.48117462559208785,049,49,1992.0,47921.0,6271.561313964141,5047.937063664022,1.2424008530351915,97058,1.2424008530351915,38235.427655024934,28883.34996436208,535661.386315039,131701.16535994294,4704637.826086956,1680108.3250178187,387439.287241625,0.0,1190435.2494654309,0.0,0.0,0.0,11682.070563079114,2963890.0605844613,954421.0370634354,2534992.494654312,0.0,1941570.5238774053,802655.0249465429,154499.62580185314,31332.594440484667,0.0,,0.0,0.0,2255,1084463.3820384888,428082.6799714896,55049.90377761939,0.0,360419.62580185314,2250779.230220955,107578.70634354954,Grand County,Grand,284213.26443335705,1739021.674982181,2618809.554526015,1.0,6296481.61796151,1,1893819.4297933,210416.3970064148,0.0,857,462129.0128296507,4165083.945117605,206245.64861012113,25009,34771.015680684235,5916752.405559515,1.5288667141838914,0.0,27629.67925873129,296635.30648610124,11294949.28011404,191969.091233072,3.0,2426840.463292944,227928.0363506771,864746.8888096934,1961230.220955096
49,1402725842,1599543,,H1,091,00198161,,A,08091,+38.1505999,-107.7671334,06,,G4020,Ouray,Ouray County,08,49,1339,Ouray,1992,2890452.4768353524,1103299.0199572344,2817731.9315751963,0.0,2666,3.0,1084.190726494881,1056.9137027663903,413.84059263212094,0.0,2834.2085521380345,-0.9012166208098266,-0.9187217264764918,-0.6658869968205473,-0.727166148496782,-0.8708981615507527,-0.7862979148939183,-0.7844701617876034,-0.7343649979478699,-0.5902229121356972,-0.42232242159421346,2.751490699658153,2.7897765596429647,1.8481704513080714,2.0584338548824013,2.610089070152219,2.749917217254702,2.8048947935876223,2.025588443495042,1.7548734073997598,1.586728145268738,091,91,1992.0,7556.0,2834.2085521380345,5047.937063664022,0.5614587734342387,97058,0.5614587734342387,70335.51318602992,13053.464005702066,0.0,0.0,789606.1475409834,226847.1275837491,28565.345687811827,0.0,198939.19458303635,0.0,0.0,0.0,4075.9586600142547,868741.8175338559,405446.2794012829,286133.52102637204,0.0,264107.1382751247,0.0,3783.945117605132,9359.722024233784,0.0,,0.0,0.0,2256,315027.5730577334,0.0,20882.79044903777,0.0,25183.492516037066,265877.56593014963,0.0,Ouray County,Ouray,20255.955096222377,252758.3606557377,864509.914468995,1.0,1289810.0570206698,1,326616.3827512473,88779.7612259444,0.0,1592,155805.2779757662,866754.2908054169,87079.66143977191,46005,0.0,2476059.269422665,1.5288667141838914,0.0,1654.2337847469705,112435.91589451175,2590884.8039914467,64651.186742694226,3.0,799858.7277263006,36708.08980755523,260538.76336421949,543062.6300784034
50,8389491951,53067063,,H1,051,00198141,,A,08051,+38.6696792,-107.0781080,06,,G4020,Gunnison,Gunnison County,08,50,879,Gunnison,1992,12413535.4383464,5084198.863150392,11548420.092658587,2121959.9786172486,10910,3.0,1137.812597465298,1058.5169654132526,466.01272806144743,194.49678997408327,5813.565536205317,-0.13463675378435067,-0.13705001836313205,-0.7316325107895638,-0.7156239818779251,-0.4197555393288076,0.15419654963467788,0.15170616049038685,0.08514212044807097,0.07723350229561331,0.1969065033386481,0.623324675012227,0.632234787027789,2.533265092091533,2.536635705005247,1.6590925812954416,-0.3948676457832737,-0.4010104228346632,-0.10827915148076928,-0.10711882955135378,-0.49758074563377563,051,51,1992.0,63426.0,5813.565536205317,5047.937063664022,1.1516715566944027,97058,1.1516715566944027,39759.70776906629,45838.48182466144,508300.7875980042,222130.57377049176,5395315.595153241,1566265.851746258,129022.59087669279,0.0,358620.1496792587,0.0,0.0,0.0,16679.935851746253,2959980.7483962933,3289361.322166785,1428955.274411974,0.0,2217974.337134711,0.0,144034.53314326445,590387.1703492515,0.0,,0.0,2121959.9786172486,2257,762314.3478260869,331673.8738417676,42089.70064148253,0.0,404672.67284390586,1259110.4133998572,176626.9137562366,Gunnison County,Gunnison,169844.86101211686,1322090.5488239485,3064122.5623663575,1.0,5452256.707056307,1,1166317.3770491802,154796.22594440484,0.0,892,400193.0933713471,3426674.9572344967,268877.2024233784,26006,0.0,13469543.553100495,1.5288667141838914,0.0,10965.03207412687,244011.71418389163,9251722.879543832,326917.5694939415,3.0,2737204.992872416,329960.01425516745,704315.2601568069,2063016.0513186024
51,3332207690,5213860,,H1,113,00198172,,A,08113,+38.0093735,-108.4273260,06,,G4020,San Miguel,San Miguel County,08,51,287,San Miguel,1992,8840479.137562366,2992296.4041339983,8535123.175338559,354518.2002851033,3637,3.0,2430.706389211539,2346.748192284454,822.7375320687376,97.47544687520025,758673.3571624965,2.097572820137369,2.1391055990350463,0.08146421118803883,0.8689243219604293,0.9674894821806135,-2.2640584226077003,-2.2554457490948265,-4.067464758332869,-3.8676729877233376,23.996573086587482,1.5819947935768996,1.6041377321024572,0.06820082753153389,0.6165420356251265,0.7206271703303356,0.014403185320604929,0.016214776824269434,-0.2746934695433781,-0.28261140345963476,5.038154033801468,113,113,1992.0,37051.0,10187.242232609293,5047.937063664022,2.018100088041694,97058,2.018100088041694,87160.69137562365,19190.33499643621,281762.4910905203,434795.9337134711,2750564.230220955,701930.2280826799,55589.593727726286,0.0,507562.34497505345,10295.388453314325,0.0,0.0,5560.488239486814,2571283.2038488947,663219.3228795439,1201031.8246614395,0.0,1084900.6379187454,0.0,115935.49180327867,51402.027797576615,0.0,,0.0,354518.2002851033,2258,427501.7106200997,273917.87598004274,21804.69707769066,0.0,37111.71062009978,1003766.7391304348,7844.615110477547,San Miguel County,San Miguel,186969.69707769065,1042407.3164647184,2200618.6421952955,1.0,3634726.1974340696,1,1206240.6735566643,528544.5117605132,0.0,1977,642504.7077690662,2256926.8032786883,120156.6928011404,57010,0.0,6520327.5801853165,1.5288667141838914,0.0,0.0,273211.5395580898,7116634.522451888,0.0,3.0,2200618.6421952955,125231001.42551674,324514.19101924443,1541886.5431218816
52,3316112929,34663780,22820,H1,087,00198159,,A,08087,+40.2625400,-103.8074974,06,,G4020,Morgan,Morgan County,08,52,1293,Morgan,1992,21913098.31432644,7750391.054882394,23052868.44975053,12987427.66571632,23923,3.0,915.9845468514166,963.6278246771112,323.9723719802029,542.8845740800201,4695.063328177904,0.739342609815053,0.7541355858863326,0.5619067956278401,0.5549630442168861,1.0943002662471344,0.16845963900809402,0.16590376298304993,0.16103978837088134,0.1483021868028111,0.21267585679851925,-1.2869692459474578,-1.3044275244237222,-0.8888978154532495,-0.896995479211627,-1.8581678339465904,-0.42430692224354233,-0.4310218652964216,-0.31768498040434884,-0.31698852707425,-0.5261289482964794,087,87,1992.0,112320.0,4695.063328177904,5047.937063664022,0.930095456612134,97058,0.930095456612134,67285.42409123307,77446.2722736992,974261.1404133998,3291810.5666429074,5668551.596578759,1765145.420527441,0.0,0.0,315490.8196721311,0.0,0.0,0.0,36575.078403421234,3635122.173913043,2919841.8816821096,2440707.284390591,0.0,1794689.2409123306,8133570.919458303,351148.578047042,86214.32287954383,0.0,,0.0,4853856.746258019,2259,4562460.866001425,433991.7498218104,75995.3777619387,0.0,95821.7213114754,1735254.5473984315,540269.3905915894,Morgan County,Morgan,705452.7369921595,1892972.4376336418,5620899.878831076,1.0,11189705.15324305,1,0.0,40424.76478973628,0.0,1522,989881.5716322166,10407225.053456876,696265.7769066286,44010,49723.332145402695,22679713.36421953,0.0,0.0,29066.813970064144,633024.2052744121,17021651.322166782,582343.8025659301,3.0,5038556.076265145,456169.4903777619,3617434.7148966496,2155758.635067712
53,6723779313,98113981,22660,H1,069,00198150,,A,08069,+40.6630912,-105.4821309,06,,G4020,Larimer,Larimer County,08,53,1086,Larimer,1992,111462269.35851744,45698134.91803278,109698259.88595864,4992448.513898788,198185,3.0,562.4152653254154,553.5144430000183,230.58321728704382,25.190849528969338,6533.63776269647,0.12509021913458288,0.12779026155763987,1.631439055710119,1.596367749830364,0.5616023118518763,0.14730001841063362,0.14484129367690995,0.11055962987588572,0.10104530374822268,0.1606628115017697,-0.11944320187766051,-0.12078574952233447,-1.472335509020832,-1.4725430501726855,-0.5387960654722067,-0.38303620105030317,-0.38894902848204604,-0.19189458657874908,-0.19096100829728652,-0.37449169191310816,069,69,1992.0,1294869.0,6533.63776269647,5047.937063664022,1.2943183879463938,97058,1.2943183879463938,53533.26799714896,539731.2295081967,342562.4625801853,3838140.384889522,60608772.94725587,6464760.919458303,2628640.167498218,0.0,8154279.419101924,0.0,0.0,111312.19885958658,302998.4497505345,15295261.14397719,6025670.39914469,17107789.20171062,0.0,12181133.93799002,0.0,2818002.540983606,0.0,0.0,,0.0,4992448.513898788,2261,34958466.9707769,200122.53741981465,403278.34640057024,0.0,1956128.3927298645,16064562.412687095,142439.92516037062,Larimer County,Larimer,1043226.7890235208,11448863.349964362,16134228.282252315,1.0,48207398.1147541,1,0.0,1857404.8823948682,0.0,1207,3857275.680684248,44176658.74554525,3919427.1703492515,35015,393192.41268709896,31768208.31789023,0.0,0.0,130005.65217391304,1669843.513898788,99052796.11903064,2055377.83321454,3.0,14078850.449037775,3682761.660727013,26947219.14825374,5496766.603706343
54,3268485084,20052353,,H1,089,00198160,,A,08089,+37.8841698,-103.7212597,06,,G4020,Otero,Otero County,08,54,1316,Otero,1992,15038805.983606555,9661390.359942978,14989042.900926584,113042.87598004275,20766,3.0,724.2033123185281,721.8069392722039,465.25042665621584,5.443651930080071,3150.919772705384,0.19308732063846157,0.19712603825307445,0.6419006770533581,0.6129631886179046,1.325800732169466,0.1674261363140133,0.16487500546485032,0.1726859576437613,0.16073559374168778,0.21971157622439974,-0.22093035729718202,-0.22367376420997437,-0.7172031918319219,-0.6989687212756953,-1.5879841114178432,-0.3906582359099071,-0.3967192011267182,-0.3255951111443011,-0.32920830593827866,-0.511846189263813,089,89,1992.0,65432.0,3150.919772705384,5047.937063664022,0.624199496342037,97058,0.624199496342037,68817.34853884533,61247.92943692088,0.0,158072.5873129009,4762659.846756949,2051086.304347826,287752.5908766928,0.0,911906.3114754099,0.0,0.0,6120.053456878118,31748.446186742687,1964483.6493228797,691798.4283677832,792107.3734853885,0.0,2885439.3228795435,0.0,201307.40912330718,19444.12687099073,0.0,,0.0,113042.87598004275,2262,6762730.926585888,0.0,54603.47469707768,0.0,40433.937990021375,751697.8973627939,0.0,Otero County,Otero,40409.47612259444,558806.8995010691,1819161.8104062718,1.0,4120881.35067712,1,1471456.2401995722,0.0,0.0,1557,650873.7241625088,2219455.808980755,404405.1211689237,45012,46853.649322879544,5047328.713471132,1.5288667141838914,0.0,14250.566642908052,198489.7077690663,12779884.009265855,110590.57377049177,3.0,1708571.2366357804,369907.7726300784,5328265.616535993,1317583.4497505343
55,2514071663,6469378,,H1,097,00198164,,A,08097,+39.2175333,-106.9159433,06,,G4020,Pitkin,Pitkin County,08,55,1408,Pitkin,1992,35836863.58161083,3061419.5260156807,39188909.96792587,24027348.21810406,13222,3.0,2710.3965800643496,2963.9169541616902,231.5398219645803,1817.2249446455953,17359.400998336107,-1.7189382711264205,-1.7525420583937206,-0.5113874027799431,-0.48084804810221166,0.040358385910935435,0.08870804493344073,0.08651833664347153,0.08203626182870348,0.07370338294823861,0.11276748607837886,-0.9883382749624211,-1.0016744558025632,-0.2506706536410494,-0.23912999011387523,0.06594905481063248,-0.3694477290306463,-0.3750964582019467,-0.2530605924939513,-0.24699188572520842,-0.4600238977359558,097,97,1992.0,229526.0,17359.400998336107,5047.937063664022,3.4389099506196823,97058,3.4389099506196823,74929.75766215252,62990.83749109051,6012254.5937277265,5354913.763364219,17129950.124732714,8275382.480399144,0.0,0.0,1295353.7277263007,0.0,0.0,0.0,20214.67569493941,5234160.812544547,7481703.431931574,4457395.616535993,0.0,1773494.5616535991,0.0,612438.0149679257,40267.29151817533,0.0,,13067425.616535993,10959922.601568067,2263,428313.5388453314,4515299.914468993,44960.91233071988,0.0,2318420.8802565928,4002580.702066999,1496954.6792587312,Pitkin County,Pitkin,454814.914468995,2645792.5231646467,5200276.539558088,1.0,21531517.644333567,1,12044687.17034925,413858.10406272276,0.0,1697,8153970.588025657,9041719.276550248,404843.90591589455,49010,30305.19600855309,29181803.093371347,4.586600142551673,0.0,58300.27441197434,731944.9394155381,19546359.13043478,1132456.0370634354,3.0,4067820.5024946537,826730.0890947969,338527.78332145396,783145.1568068423
56,6676208280,22780444,,H1,073,00198152,,A,08073,+38.9937401,-103.5075545,06,,G4020,Lincoln,Lincoln County,08,56,1132,Lincoln,1992,9535560.042765502,4461491.450463292,12137677.430506054,6691993.321454026,5707,3.0,1670.8533454994747,2126.8052270029884,781.7577449558949,1172.593888462244,2453.478184685474,0.012461397367530972,-0.051468798990767776,-0.3134532008264125,-0.3078681899253503,0.08957728852295598,0.18041720509351347,0.16869046491463452,0.1862212651637723,0.17189437997821402,0.24018178022791833,-0.04926490227357257,-0.21029842251226163,-0.7697271393448752,-0.7725333807299607,0.1133998954086009,-0.42049515482534316,-0.39698698215945655,-0.3498314827343739,-0.34923706410624855,-0.5614021306816059,073,73,1992.0,14002.0,2453.478184685474,5047.937063664022,0.4860358110139804,97058,0.4860358110139804,56580.29935851745,18646.05844618674,201451.12259444047,381765.6628652886,1455586.603706343,5186872.965074839,97936.14397719172,0.0,163605.5559515324,0.0,0.0,0.0,8725.242337847469,1428459.9215965788,1202545.4027084818,722504.1874554525,0.0,1710963.913043478,6581771.204561653,134153.46756949392,46035.70563079116,0.0,,0.0,110222.11689237348,2265,1186610.024946543,99376.33642195298,21287.940128296505,0.0,233383.0327868852,717903.8275124731,102074.78617248753,Lincoln County,Lincoln,4600.359942979329,261341.41838916607,2400935.3456878117,1.0,4386606.029935852,1,1121922.1454027083,0.0,0.0,1277,426121.1439771917,2962338.260869565,256309.91803278693,37008,0.0,7651214.999999999,3.0577334283677833,0.0,3056.2045616535993,303917.29864575906,6367587.679971489,0.0,3.0,2400935.3456878117,129831.36136849606,888181.3578047041,1819355.9764789732
57,2039409780,33430387,,H1,025,00198128,,A,08025,+38.3061801,-103.7727363,06,,G4020,Crowley,Crowley County,08,57,562,Crowley,1992,4288376.343549537,2539424.6792587307,4135355.1318602986,236153.33927298646,4139,3.0,1036.0899597848602,999.1193843586128,613.5358007390023,57.05565094781021,635.4191833776275,-0.07225151882555414,0.13558810255069284,0.27337053916944715,0.31424734031238766,0.40841213270666493,0.17620734630483098,0.17208075565585873,0.15626494635406984,0.14919939688785214,0.24408653690366436,0.2601500288310303,-0.25462535962499977,-0.5648003424643634,-0.6722366332262333,-0.8892875513072626,-0.37651950833554326,-0.37762206225442896,-0.2532852383754723,-0.26590851571027563,-0.5307560506204684,025,25,1992.0,2630.0,635.4191833776275,5047.937063664022,0.12587700190469717,97058,0.12587700190469717,19876.79615110477,21865.851746258017,99831.93870277976,0.0,266227.6764076978,850927.4625801853,89191.02637205986,0.0,110940.6842480399,11009.369208838203,0.0,0.0,6327.979330007127,550641.2223806129,375743.4568781183,442912.68709907343,0.0,823631.0762651459,0.0,150237.14540270847,0.0,0.0,,0.0,236153.33927298646,2266,1302933.8488952243,77741.3435495367,10905.406272273698,0.0,39862.1418389166,410772.8510334996,22090.595153243048,Crowley County,Crowley,21130.46685673557,299934.60085531004,497876.9743406985,1.0,1337481.6500356377,1,292122.0919458303,0.0,0.0,437,111535.41339985744,932064.4191019244,113295.13898788311,13001,0.0,1315464.4404846756,3.0577334283677833,0.0,943.310762651461,49067.448325017824,3184595.730577334,0.0,3.0,497876.9743406985,22399.426229508197,1197747.8189593726,484331.2152530292
58,1003640124,2035929,,H1,111,00198171,,A,08111,+37.7810745,-107.6702566,06,,G4020,San Juan,San Juan County,08,58,241,San Juan,1992,1817862.2736992158,1061959.992872416,1600702.0456165357,58931.69636493228,592,3.0,3070.7133001675943,2703.8885905684724,1793.8513393115136,99.54678440022344,44358.10810810811,5.603023450345411,4.220495879526692,5.810053460957648,5.503689854501338,6.892756116415871,0.7780104026658227,0.63363027890176,-0.05976324879514856,-0.05847834078111147,0.4804245759930742,2.697312492410375,2.0343811898629363,2.5296739070243706,2.45370309381622,3.223187839468263,2.6582940076152517,2.1908735200580223,-0.312385901640303,-0.3116577861167656,1.5073082981502879,111,111,1992.0,2039.0,3444.2567567567567,5047.937063664022,0.6823097660129618,97058,0.6823097660129618,85618.06486101211,299.65787598004266,34329.1732002851,2288.7134711332856,461736.09408410545,167513.33927298646,12041.35424091233,0.0,82120.01781895937,4965.759087669279,0.0,0.0,905.0890947968636,463168.6421952957,260526.53243050602,253790.34568781184,0.0,725623.0755523876,0.0,39496.742694226654,0.0,0.0,,0.0,58931.69636493228,2267,123726.59657875977,29857.238061297216,0.0,0.0,29108.093371347113,242117.44832501782,4471.935138987883,San Juan County,San Juan,6707.138275124731,88385.31361368494,393119.0270848182,1.0,573811.1974340698,1,45418.04347826087,2655.6414825374195,0.0,1942,91050.12829650748,498016.10121168924,30377.052744119737,56001,0.0,1458560.2494654309,1.5288667141838914,0.0,2276.4825374198144,46485.19244476122,1396570.819672131,33673.28937990021,3.0,359445.73770491796,18635356.379187454,111787.67640769776,221973.10049893087
59,3970604102,2235391,15860,H1,043,00198137,,A,08043,+38.4556576,-105.4214383,06,,G4020,Fremont,Fremont County,08,59,787,Fremont,1992,17581507.02423378,9421073.916607268,19041175.702066995,8443198.535281539,32294,3.0,544.4202336110045,589.6196105179598,291.7283060818501,261.4479016313104,2978.3860779092092,1.0149056190049248,1.0351236699096065,0.3669838224197757,0.4203446880974889,1.508059456729631,0.1707535089573293,0.16818710096519898,0.1791906386780952,0.16523911900773883,0.23114975531428789,-0.9838079165005487,-0.9970815633716089,-0.3231859454116526,-0.37759038327094735,-1.4216950375489013,-0.3985983307513429,-0.40481361539658844,-0.33996028607818574,-0.3391451389425116,-0.5453127482215816,043,43,1992.0,96184.0,2978.3860779092092,5047.937063664022,0.5900204460448167,97058,0.5900204460448167,33654.94297933,111338.18959372773,1341279.3549536706,184551.0299358517,5799297.220242337,1878978.720598717,646050.1496792587,0.0,432881.79258731287,27722.940128296505,0.0,0.0,49373.22166785459,2770612.259444048,2234438.7027797573,2222930.923022095,0.0,1112250.534568781,0.0,204186.26514611547,26582.405559515322,0.0,,0.0,8443198.535281539,2268,7093936.967213114,866927.0527441197,113249.27298645758,0.0,28491.960085531002,2106931.218816821,474352.3022095509,Fremont County,Fremont,88276.7640769779,953875.2316464719,2237276.2794012832,1.0,6430679.422665715,1,3118709.219529579,265399.0306486101,0.0,752,510479.42266571615,2917308.549536707,368079.24803991435,22013,0.0,7458489.119743406,2.2933000712758367,0.0,18656.76051318603,378026.0548823949,15636366.596578758,281476.5930149679,3.0,1955799.686386315,370343.4996436208,6353317.238061298,1712261.9208838204
